Feature1,Feature2
-7.2471159107834655,-7.55998508884778
-7.567957883378432,-7.187754028659807
-1.8511616933701989,8.037611208221504
4.465733873646325,2.852191165530484
-8.510126819293554,-7.68657864200987
5.326006534789717,1.8452188599699904
-2.3706528823718047,9.322540031981392
4.970223999648601,1.5221900416975522
-2.8925370133289823,8.865758946867269
-3.462240420814869,9.539529015105385
-2.9905629128362676,10.496108675805472
4.9254912250001395,1.4188420077322086
-2.3421067470489456,7.446550029094501
-3.641494216693082,8.677769869986035
-7.400141246448731,-7.2698099002877035
-3.070840098154632,8.752156410920106
-8.1816611414578,-6.841641635946841
3.0197647669020156,2.122333135756274
-2.431535583574318,9.789202120624633
-2.039711948012534,10.766650628846305
-1.5823211598468268,8.357740273516953
-2.6382261923855577,9.337526813649951
5.419974622962302,1.855523778739021
-6.969489630903934,-7.056885272902525
-2.87993177730272,8.641702325342116
-6.455783848819044,-5.726854696749626
-7.3410442556059365,-6.275796612615341
3.9853022896413233,3.6470795044891
4.63008141795057,1.2553661867520667
-3.2208091667531686,8.36163790022597
-3.301626683157301,8.561247944516104
-3.36591162150164,9.40026406039287
-6.215358537915874,-7.564976654003041
-2.337922627748587,8.01769510522873
-8.091780040910113,-5.786610179320327
-2.3272296753694466,10.060000331624265
-6.274036297834988,-7.617841852618047
4.835852093115079,1.5676151436438281
-6.965251479114916,-7.708303451211446
4.913283616849829,3.474106355313441
5.653407755577399,1.4070341114457072
-2.3031573104745386,8.954729395585387
-7.269712170409265,-7.226156143531643
4.548246960026007,2.9634227335195016
-2.536967038816945,8.079343698102695
-2.220081138646019,10.244715381371098
-6.822374201375756,-7.26223555068804
4.251587997964819,2.03866899544979
-6.609545061491108,-7.209611166173921
5.908692289144383,0.9829172848792527
4.700522482783082,1.4314403147310426
-6.886005304204564,-5.696154282163926
-6.586348594273791,-7.632013422337831
-1.3268823872595372,8.599669953579404
-5.936189443900209,-6.826094808147859
5.05191698527294,5.055354876464509
-6.564065477248633,-7.216897177932157
-1.7384967196572927,9.34451086974752
4.7306927124291,2.502874223557569
-2.8777086398205802,9.859983909173454
-6.691135544664418,-6.263417438166373
6.346305535953115,0.41149944432273045
5.3595587365747015,2.2190093006420195
-4.41652254438708,-5.984449664128285
-7.078798509934529,-6.102852832512462
3.921147099149415,2.3667050211459366
4.065123459226153,1.8024119625712542
-6.310335288680158,-7.779823266746242
-8.242333142635394,-6.9245477523932415
-3.359040594033634,9.393160072706467
5.6842618819515645,1.9899727572469392
-6.0328876016716,-8.287101182414439
-7.439407597545339,-6.708925664688569
